"originating",353
"discriminant",353
"cognition",353
"declared",353
"multi-domain",353
"damage",353
"adjp",353
"pos-based",353
"delexicalized",353
"silent",353
"loops",353
"harvesting",352
"interlocutors",352
"approaching",352
"symmetry",352
"trick",352
"token-based",352
"three-way",352
"stative",351
"conceived",351
"imt",351
"tree-to-tree",351
"walking",351
"muc-7",351
"sell",351
"multivariate",351
"parseval",351
"let''s",351
"likelihoods",351
"node''s",351
"enforces",351
"xtag",351
"accident",350
"belz",350
"richard",350
"hoped",350
"rerank",350
"cats",350
"odd",350
"specialist",350
"subscript",350
"hindle",349
"pathway",349
"robert",349
"attacks",349
"cloze",349
"string-to-tree",349
"cognitively",349
"phrasing",349
"simulating",349
"evolved",349
"transparency",349
"markedly",349
"lemmatisation",349
"evolutionary",349
"invariant",349
"positioning",349
"residual",348
"experiencer",348
"q1",348
"bind",348
"battery",348
"jan",348
"possession",348
"super",348
"rooth",348
"preterminal",348
"adjoined",348
"unrealistic",348
"preprocess",348
"nonprojective",348
"indomain",348
"wins",347
"sends",347
"app",347
"contour",347
"greedily",347
"non-verbal",347
"bf",347
"low-resource",347
"newsgroups",347
"chi",347
"terminologies",346
"magazine",346
"exclamation",346
"open-ended",346
"debugging",346
"similes",346
"promoted",346
"doctors",346
"abundant",346
"implicature",346
"derivable",345
"prob",345
"q2",345
"garden",345
"lvc",345
"segmenters",345
"wd",345
"iterates",345
"beats",345
"inf",345
"knew",345
"anatomical",345
"terp",345
"svm-based",344
"verse",344
"ravichandran",344
"enju",344
"nets",344
"lexicography",344
"listen",344
"healthcare",344
"progression",344
"sleep",344
"delimited",344
"scotland",344
"gamon",344
"encoder",344
"sadness",344
"crisis",344
"grasp",344
"san",344
"corrects",344
"scholars",343
"developmental",343
"motor",343
"resource-poor",343
"timex3",343
"syllabic",343
"band",343
"credibility",343
"standardization",343
"ko",343
"responsiveness",343
"discourses",343
"thinks",342
"universe",342
"h1",342
"abstractions",342
"nonverbal",342
"edr",342
"masc",341
"popescu",341
"ipa",341
"ja",341
"qualified",341
"ensured",341
"harmful",341
"alarm",341
"packages",341
"ensembles",341
"mds",341
"hotels",341
"nuance",341
"realiser",341
"lexicographer",341
"tions",340
"ao",340
"elided",340
"baby",340
"marsi",340
"bilexical",340
"gone",340
"tillmann",340
"seattle",340
"mbl",340
"phd",340
"latency",340
"pedagogical",340
"ana",340
"mallet",340
"cheng",340
"microphone",340
"dysarthric",339
"kamp",339
"develops",339
"wmt12",339
"demonstratives",339
"dist",339
"cai",339
"ph",339
"allowable",339
"texas",339
"florian",339
"tentative",339
"rigorous",339
"recency",339
"tall",339
"beer",339
"feeds",339
"cubic",338
"freund",338
"kit",338
"confusions",338
"poster",338
"alike",338
"retrain",338
"gre",338
"typos",338
"california",337
"steyvers",337
"hasan",337
"fsm",337
"authored",337
"epsrc",337
"repetitive",337
"switches",337
"trips",337
"throw",337
"mmr",337
"safely",336
"scott",336
"exam",336
"sentence''s",336
"teh",336
"graf",336
"tn",336
"tam",336
"numeral",336
"biographical",336
"engineer",336
"contextfree",336
"weir",336
"enterprise",335
"hamming",335
"som",335
"speculate",335
"clique",335
"alice",335
"consulted",335
"asymmetry",335
"saving",335
"journals",335
"daniel",335
"soccer",335
"upward",335
"telling",335
"sub-word",334
"bed",334
"mountain",334
"km",334
"optimally",334
"poisson",334
"graehl",334
"culotta",334
"plaintext",334
"fbis",334
"crude",334
"wife",334
"well-formedness",334
"user-generated",334
"deduce",333
"coarser",333
"reversible",333
"hassan",333
"macro-averaged",333
"fo",333
"beside",333
"andrew",333
"brennan",333
"aquaint",333
"intact",333
"coarser",333
"deduce",333
"brennan",333
"intact",333
"fo",333
"corporation",333
"beside",333
"reversible",333
"aquaint",333
"manipulated",333
"andrew",333
"macro-averaged",333
"alshawi",332
"wording",332
"diacritization",332
"acm",332
"atlanta",332
"singh",332
"skipping",332
"arrays",332
"hpb",332
"abduction",332
"speeches",332
"willing",332
"franz",332
"functioning",332
"cqa",332
"feat",331
"cts",331
"selectors",331
"grown",331
"ostendorf",331
"wealth",331
"contradictions",331
"rand",331
"rn",331
"slide",331
"inevitably",331
"montague",331
"extraneous",331
"oracles",330
"allan",330
"renders",330
"automating",330
"mo",330
"tuesday",330
"schulte",330
"adapts",330
"dots",330
"friendly",330
"deaf",329
"tokyo",329
"sending",329
"instructor",329
"prefixed",329
"evans",329
"toolkits",329
"preprocessor",329
"nagao",329
"initiatives",329
"furniture",329
"radiology",329
"asynchronous",329
"cahill",329
"hahn",329
"arrival",328
"backing",328
"linux",328
"dem",328
"gradients",328
"whitespace",328
"qui",328
"iraq",328
"posit",328
"estimators",328
"export",328
"stepwise",328
"selector",328
"inspiration",328
"mirror",327
"meaningless",327
"visiting",327
"harm",327
"surge",327
"merits",327
"jumps",327
"distributionally",327
"hal",327
"excellence",327
"kbp",326
"iterated",326
"jackendoff",326
"ncs",326
"ramshaw",326
"metathesaurus",326
"delimiters",326
"decision-making",326
"joshua",326
"infers",326
"govern",326
"japanese-english",326
"l-bfgs",326
"spec",326
"hyphen",326
"excessive",325
"chunked",325
"australian",325
"sentence-aligned",325
"ruled",325
"representatives",325
"increments",325
"emoticon",325
"mistakenly",325
"relaxing",325
"cite",325
"tea",325
"calibration",325
"denis",324
"characterised",324
"generalise",324
"directionality",324
"flickinger",324
"posteriori",324
"favored",324
"minipar",324
"intel",324
"routines",324
"crossed",324
"toefl",324
"mid",324
"test-set",323
"discourse-level",323
"hansard",323
"chicago",323
"technological",323
"keystrokes",323
"probabilistically",323
"testset",323
"optimistic",323
"e3",323
"world''s",322
"flagged",322
"nondeterministic",322
"pulman",322
"schwenk",322
"bulk",322
"occupy",322
"dead",322
"abstracting",322
"divergent",322
"ξ",322
"acquires",322
"ae",322
"constituting",322
"superset",321
"xiao",321
"reflection",321
"turker",321
"reviewer",321
"ling",321
"sport",321
"situational",321
"walde",321
"downward",321
"interpolating",321
"adjustments",321
"adam",321
"absolutely",321
"initiate",321
"deerwester",321
"physician",321
"illocutionary",320
"initializing",320
"multi-label",320
"laplacian",320
"bayes''",320
"dredze",320
"borrowing",320
"short-term",320
"placeholder",320
"fraser",320
"dsms",320
"propagating",320
"igt",319
"countability",319
"zu",319
"webpages",319
"indispensable",319
"horse",319
"ingredients",319
"mitkov",319
"prenominal",319
"communicating",319
"anticipated",319
"timestamp",318
"compactly",318
"pivoting",318
"sales",318
"converse",318
"estimations",318
"nigam",318
"prize",318
"opposing",318
"intentionally",318
"tri-gram",318
"unix",318
"oc",317
"traversed",317
"oo",317
"af",317
"afrl",317
"forget",317
"manages",317
"resemblance",317
"populate",317
"swapping",317
"poon",317
"bolt",317
"hyperedges",317
"vagueness",317
"enhances",317
"basenp",316
"pitman-yor",316
"subtopic",316
"bannard",316
"intrinsically",316
"arc-eager",316
"re-rank",316
"tolerance",316
"differentiating",315
"amplitude",315
"authors''",315
"restoration",315
"workshops",315
"preordering",315
"gimpel",315
"sov",315
"activate",315
"hdp",315
"re-use",315
"web-scale",315
"suzuki",314
"consumption",314
"abstracted",314
"crs",314
"untranslated",314
"gis",314
"sight",314
"concurrent",314
"facilitated",314
"wei",314
"nf",314
"columbus",314
"rec",314
"detrimental",314
"crawler",314
"emerges",314
"unimportant",314
"gauge",313
"uninformative",313
"sit",313
"nonzero",313
"academy",313
"mada",313
"verifying",313
"optimizer",313
"mapreduce",313
"annotator''s",313
"pre-annotation",313
"nasal",313
"copyright",313
"gates",313
"tau",313
"plate",312
"neighbouring",312
"lambek",312
"northern",312
"topic-based",312
"achievement",312
"system-level",312
"logics",312
"relevancy",312
"hofmann",312
"invaluable",312
"fine-tuning",312
"enters",312
"x3",311
"tiers",311
"approx.",311
"transactions",311
"barge-in",311
"died",311
"schwartz",311
"differentiation",311
"evolve",311
"corresponded",311
"nugues",311
"assessor",311
"indo-european",311
"strategic",311
"dbn",311
"cluster-based",311
"unacceptable",311
"purchase",310
"berlin",310
"calendar",310
"treelets",310
"mature",310
"unnormalized",310
"analytics",310
"nation",310
"postpositions",310
"react",310
"sub-corpus",310
"earth",310
"msd",310
"fires",310
"occupation",309
"systran",309
"perfective",309
"william",309
"uba-d",309
"spotting",309
"usr",309
"spanned",309
"childes",309
"loglikelihood",309
"organism",309
"interactively",308
"snyder",308
"word-by-word",308
"lig",308
"mf",308
"amharic",308
"pen",308
"pascal",308
"ages",308
"tighter",307
"packing",307
"nominalized",307
"autonomous",307
"reproduced",307
"gpu",307
"sparql",307
"vijay-shanker",307
"interpersonal",307
"adjoin",307
"i2b2",307
"ment",306
"converter",306
"oflazer",306
"friday",306
"yates",306
"reader''s",306
"electronics",306
"perceive",306
"dms",306
"privacy",306
"abc",306
"columbia",306
"allocated",306
"ppdb",305
"graphbased",305
"rmrs",305
"hd",305
"complementation",305
"sumo",305
"functors",305
"beijing",305
"vein",305
"lemmata",305
"multi-dimensional",305
"supplemented",305
"dozen",305
"predetermined",305
"nrc",305
"gross",304
"pervasive",304
"neighborhoods",304
"kupiec",304
"seg",304
"assisted",304
"transport",304
"universally",304
"eal",304
"ent",304
"learnability",303
"subsume",303
"nonstandard",303
"victim",303
"synchronized",303
"ghkm",303
"marriage",303
"paradise",303
"sk",303
"presently",303
"words''",303
"p3",303
"sentencelevel",303
"nilsson",303
"co-occurs",303
"preferring",303
"avenues",303
"chronological",302
"berant",302
"apache",302
"sick",302
"dcg",302
"histograms",302
"contrasted",302
"deng",302
"angry",302
"wherein",302
"superficial",302
"rooms",302
"visualized",302
"caching",302
"intends",302
"pk",302
"geography",302
"montr",301
"ef",301
"watanabe",301
"h2",301
"unsurprisingly",301
"virus",301
"interruptions",301
"disfluent",301
"unnatural",301
"sn",301
"opennlp",301
"crime",300
"nw",300
"maximum-entropy",300
"krahmer",300
"jing",300
"restructuring",300
"intersecting",300
"lfs",300
"managers",300
"lightweight",300
"evert",300
"projectivity",299
"gaining",299
"realisations",299
"arm",299
"skew",299
"succeeded",299
"two-dimensional",299
"radically",299
"predecessor",299
"delivers",299
"forecasts",299
"maria",299
"regime",299
"subword",298
"psycholinguistics",298
"nesting",298
"eca",298
"jim",298
"ser",298
"cards",298
"labelers",298
"featured",297
"hansards",297
"miscellaneous",297
"ny",297
"prevented",297
"upcoming",297
"lenci",297
"neglected",297
"abandoned",297
"airport",297
"ich",297
"bug",297
"framing",297
"inactive",297
"stripped",297
"loading",297
"exemplify",297
"trip",296
"punyakanok",296
"artifacts",296
"interleaved",296
"employees",296
"physicians",296
"clte",296
"granularities",296
"model-based",296
"semeval-2013",296
"overwhelming",296
"oxford",296
"algorithm''s",296
"bi-directional",296
"ellipses",296
"word-alignment",296
"deduced",295
"hai",295
"sie",295
"ridge",295
"subsystem",295
"hoffmann",295
"handwritten",295
"hurts",295
"vbg",295
"cyclic",295
"rewrites",295
"doddington",295
"netherlands",295
"icsi",295
"switched",294
"localisation",294
"ith",294
"hypergraphs",294
"human-annotated",294
"achievable",294
"infix",294
"replacements",294
"topic-specific",294
"career",294
"obstacles",294
"burstein",293
"klementiev",293
"auf",293
"clock",293
"morante",293
"manipulating",293
"publish",293
"sender",293
"married",293
"encounters",293
"sima",293
"ravi",293
"struct",293
"peaks",293
"persistent",293
"fda",293
"rmse",292
"semeval-2010",292
"frozen",292
"overcomes",292
"mild",292
"exhibiting",292
"prover",292
"meta-data",292
"lg",292
"instructors",292
"bruce",292
"var",292
"cascading",292
"deficiency",292
"wordnet''s",292
"homophone",292
"attract",291
"verses",291
"trait",291
"tfs",291
"farsi",291
"cardinal",291
"unresolved",291
"post-hoc",291
"third-order",291
"venugopal",291
"thoughts",291
"surprised",291
"servers",291
"bb",291
"adaptable",291
"intelligibility",291
"disaster",291
"g2",291
"misspelling",291
"optimizations",291
"misclassification",290
"prohibitive",290
"language-dependent",290
"numerator",290
"dempster",290
"koppel",290
"richardson",290
"dowty",290
"foundations",290
"dunning",290
"chemistry",290
"africa",290
"point-wise",290
"wordform",290
"soricut",290
"math",290
"gordon",290
"mt08",290
"biographies",290
"re-estimation",290
"depth-first",289
"child''s",289
"sieves",289
"med",289
"refex",289
"prohibitively",289
"workflows",289
"progresses",289
"pros",289
"itspoke",289
"unk",289
"coarse-to-fine",289
"drives",289
"opaque",289
"pz",289
"evening",289
"dfg",289
"duplication",288
"semi",288
"editorial",288
"tiny",288
"pg",288
"learners''",288
"denotations",288
"simard",288
"llr",288
"enclosed",288
"utilization",288
"talked",288
"vossen",288
"uncover",288
"popped",287
"ascii",287
"localized",287
"backpropagation",287
"boulder",287
"flags",287
"ten-fold",287
"risks",287
"postulate",287
"dictation",287
"gerund",287
"enron",287
"wmt13",287
"memm",287
"ascent",287
"somebody",287
"presupposes",287
"likert",286
"curation",286
"scfgs",286
"x0",286
"permission",286
"nucle",286
"spring",286
"above-mentioned",286
"lowering",286
"questionable",286
"provider",286
"fifty",286
"clients",286
"labelings",286
"rappoport",286
"human-generated",285
"wild",285
"smadja",285
"interrupted",285
"favorable",285
"deficiencies",285
"nbest",285
"recognizable",285
"weibo",285
"bindings",285
"shriberg",285
"inversely",285
"therein",285
"f3",285
"roy",285
"corpusbased",285
"vbp",285
"goto",285
"provision",285
"jin",285
"bodies",284
"pursuing",284
"selectively",284
"dkpro",284
"sketches",284
"byrne",284
"distance-based",284
"eps",284
"realizes",284
"disambiguates",284
"interprets",284
"stick",284
"weekly",284
"unbiased",284
"len",284
"ext",284
"inter-rater",284
"amazon''s",284
"ddi",284
"ape",284
"tms",283
"nontrivial",283
"affiliation",283
"heafield",283
"unwanted",283
"pennebaker",283
"differentiated",283
"cliques",283
"eds",283
"two-fold",283
"zaidan",283
"organisms",283
"lithuanian",283
"therapy",283
"ims",283
"routes",283
"instant",283
"ff",283
"micro-averaged",283
"delivery",283
"implausible",282
"speed-up",282
"gun",282
"ld",282
"nissim",282
"randomization",282
"backwards",282
"unmatched",282
"phon",282
"employment",282
"thirty",282
"benefited",282
"originated",282
"complementizer",282
"qi",282
"subcategory",281
"happening",281
"england",281
"architectural",281
"race",281
"inter-sentential",281
"interplay",281
"separator",281
"obey",281
"colours",281
"bilmes",281
"winnow",281
"nel",280
"encompasses",280
"eigenvectors",280
"multi-layer",280
"erc",280
"face-to-face",280
"carpuat",280
"placeholders",280
"wordbased",280
"noticeably",280
"sst",280
"warning",280
"today''s",279
"desktop",279
"lin''s",279
"scarcity",279
"ke",279
"writes",279
"achievements",279
"mainland",279
"animations",279
"esp",279
"categorizing",279
"heilman",279
"english-japanese",279
"zheng",279
"organisers",279
"israel",279
"cunningham",279
"qu",279
"stays",279
"eric",279
"elections",279
"wizards",279
"vector-space",278
"constructional",278
"focal",278
"eval",278
"well-established",278
"discounted",278
"br",278
"vanilla",278
"cucerzan",278
"gradual",278
"cooper",278
"reinforce",278
"religion",278
"governs",278
"controller",278
"uller",278
"pressing",278
"reimplementation",278
"tackling",278
"ω",278
"interference",277
"headers",277
"tourist",277
"phonologically",277
"lenient",277
"btec",277
"scholarship",277
"curated",277
"depict",277
"trajectory",277
"foreach",277
"incrementality",277
"rozovskaya",277
"simulates",277
"contest",277
"conception",277
"qg",277
"nonmonotonic",276
"deemter",276
"physically",276
"chi-square",276
"arabizi",276
"mail",276
"context-based",276
"extraposition",276
"urban",275
"exceeded",275
"ak",275
"infrequently",275
"distantly",275
"synthesizer",275
"bm25",275
"asymptotic",275
"standoff",275
"degenerate",275
"ontology-based",275
"manifest",275
"arts",275
"metaphorically",275
"generalisations",275
"non-anaphoric",275
"maxima",275
"cartesian",274
"subdivided",274
"classroom",274
"mcrae",274
"alteration",274
"unpredictable",274
"instrumental",274
"males",274
"shorthand",274
"casual",274
"requesting",274
"near-synonyms",274
"visualisation",274
"well-suited",274
"py",274
"sortal",274
"ported",274
"transformational",274
"federico",274
"bresnan",274
"neuter",274
"interjections",273
"nd",273
"kr",273
"nonlocal",273
"comic",273
"charniak''s",273
"divisions",273
"ratinov",273
"sam",273
"kwiatkowski",273
"widely-used",273
"tokenize",273
"signifies",273
"pseudocode",273
"marketing",273
"paying",273
"miles",273
"rdfs",273
"algebraic",273
"cores",273
"consumed",273
"concession",272
"eqn.",272
"meat",272
"fastest",272
"jargon",272
"kneser",272
"unstable",272
"oa",272
"søgaard",272
"j48",272
"lakoff",272
"impaired",272
"transitional",272
"alg",272
"multiset",271
"resource-rich",271
"designs",271
"diverge",271
"lyrics",271
"tes",271
"optimise",271
"affirmative",271
"firm",271
"superordinate",271
"australia",271
"distinguishable",271
"concentrates",271
"garbage",271
"c-structure",271
"liked",270
"peng",270
"magnini",270
"origins",270
"nonliteral",270
"becker",270
"zollmann",270
"brother",270
"non-monotonic",270
"eats",270
"obligation",270
"davidov",270
"fired",270
"dublin",270
"worst-case",270
"viewer",270
"suffered",270
"esuli",270
"a''s",269
"misunderstanding",269
"invoke",269
"dolan",269
"bread",269
"confusable",269
"openccg",269
"loses",269
"hubs",269
"portal",269
"conventionally",269
"nlm",269
"chelba",269
"tree-adjoining",269
"gas",269
"ubiquitous",269
"massachusetts",269
"imported",268
"conforms",268
"durme",268
"levin''s",268
"hyphens",268
"ug",268
"reformulated",268
"launched",268
"barack",268
"positioned",268
"administrative",268
"connectors",268
"signaling",268
"stationary",268
"dags",268
"approved",268
"alignment-based",268
"ali",268
"regulus",268
"np-complete",268
"susanne",268
"ben",267
"copular",267
"chest",267
"hp",267
"radius",267
"thereafter",267
"rain",267
"occupied",267
"char",267
"intersective",267
"gps",267
"lagrangian",267
"memories",267
"expectation-maximization",267
"profiling",267
"bursty",267
"zeros",267
"avatar",267
"unsuitable",267
"presidential",266
"goldsmith",266
"conll-x",266
"occasions",266
"conveniently",266
"gamma",266
"good-turing",266
"informatics",266
"terrorist",266
"lend",266
"small-scale",266
"many-to-one",266
"anderson",266
"females",266
